item_id,condition,rule,decision,truth,prediction,correct,brier
296,vacuous_source_injection,pcr6,max_belief,a4,a4,1,nan
296,vacuous_source_injection,pcr6,max_plausibility,a4,a4,1,nan
296,vacuous_source_injection,pcr6,min_belief_interval_distance,a4,a4,1,nan
296,vacuous_source_injection,pcr6_plus,betp,a4,a4,1,0.21593840741312795
296,vacuous_source_injection,pcr6_plus,dsmp_epsilon_0.001,a4,a4,1,0.19053576524600763
296,vacuous_source_injection,pcr6_plus,max_belief,a4,a4,1,nan
296,vacuous_source_injection,pcr6_plus,max_plausibility,a4,a4,1,nan
296,vacuous_source_injection,pcr6_plus,min_belief_interval_distance,a4,a4,1,nan
296,near_vacuous_source_injection,dempster,betp,a4,a4,1,0.06255451915649791
296,near_vacuous_source_injection,dempster,dsmp_epsilon_0.001,a4,a4,1,0.057591327611310944
296,near_vacuous_source_injection,dempster,max_belief,a4,a4,1,nan
296,near_vacuous_source_injection,dempster,max_plausibility,a4,a4,1,nan
296,near_vacuous_source_injection,dempster,min_belief_interval_distance,a4,a4,1,nan
296,near_vacuous_source_injection,pcr6,betp,a4,a4,1,0.3488699227020943
296,near_vacuous_source_injection,pcr6,dsmp_epsilon_0.001,a4,a4,1,0.14197944783412664
296,near_vacuous_source_injection,pcr6,max_belief,a4,a4,1,nan
296,near_vacuous_source_injection,pcr6,max_plausibility,a4,a4,1,nan
296,near_vacuous_source_injection,pcr6,min_belief_interval_distance,a4,a4,1,nan
296,near_vacuous_source_injection,pcr6_plus,betp,a4,a4,1,0.2166582607294248
296,near_vacuous_source_injection,pcr6_plus,dsmp_epsilon_0.001,a4,a4,1,0.19103038925862395
296,near_vacuous_source_injection,pcr6_plus,max_belief,a4,a4,1,nan
296,near_vacuous_source_injection,pcr6_plus,max_plausibility,a4,a4,1,nan
296,near_vacuous_source_injection,pcr6_plus,min_belief_interval_distance,a4,a4,1,nan
297,independent_clean,dempster,betp,a3,a3,1,3.664462065053924e-05
297,independent_clean,dempster,dsmp_epsilon_0.001,a3,a3,1,2.496249292048339e-10
297,independent_clean,dempster,max_belief,a3,a3,1,nan
297,independent_clean,dempster,max_plausibility,a3,a3,1,nan
297,independent_clean,dempster,min_belief_interval_distance,a3,a3,1,nan
297,independent_clean,pcr6,betp,a3,a3,1,3.664462065053924e-05
297,independent_clean,pcr6,dsmp_epsilon_0.001,a3,a3,1,2.496249292048339e-10
297,independent_clean,pcr6,max_belief,a3,a3,1,nan
297,independent_clean,pcr6,max_plausibility,a3,a3,1,nan
297,independent_clean,pcr6,min_belief_interval_distance,a3,a3,1,nan
297,independent_clean,pcr6_plus,betp,a3,a3,1,3.664462065053924e-05
297,independent_clean,pcr6_plus,dsmp_epsilon_0.001,a3,a3,1,2.496249292048339e-10
297,independent_clean,pcr6_plus,max_belief,a3,a3,1,nan
297,independent_clean,pcr6_plus,max_plausibility,a3,a3,1,nan
297,independent_clean,pcr6_plus,min_belief_interval_distance,a3,a3,1,nan
297,partial_ignorance_conflict,dempster,betp,a3,a3,1,0.11312755374842492
297,partial_ignorance_conflict,dempster,dsmp_epsilon_0.001,a3,a3,1,0.10801102379943242
297,partial_ignorance_conflict,dempster,max_belief,a3,a3,1,nan
297,partial_ignorance_conflict,dempster,max_plausibility,a3,a3,1,nan
297,partial_ignorance_conflict,dempster,min_belief_interval_distance,a3,a3,1,nan
297,partial_ignorance_conflict,pcr6,betp,a3,a3,1,0.2743112315140417
297,partial_ignorance_conflict,pcr6,dsmp_epsilon_0.001,a3,a3,1,0.2045286415840005
297,partial_ignorance_conflict,pcr6,max_belief,a3,a3,1,nan
297,partial_ignorance_conflict,pcr6,max_plausibility,a3,a3,1,nan
297,partial_ignorance_conflict,pcr6,min_belief_interval_distance,a3,a3,1,nan
297,partial_ignorance_conflict,pcr6_plus,betp,a3,a3,1,0.23580836397724508
297,partial_ignorance_conflict,pcr6_plus,dsmp_epsilon_0.001,a3,a3,1,0.2238980657447015
297,partial_ignorance_conflict,pcr6_plus,max_belief,a3,a3,1,nan
297,partial_ignorance_conflict,pcr6_plus,max_plausibility,a3,a3,1,nan
297,partial_ignorance_conflict,pcr6_plus,min_belief_interval_distance,a3,a3,1,nan
297,vacuous_source_injection,dempster,betp,a3,a3,1,0.11312755374842492
297,vacuous_source_injection,dempster,dsmp_epsilon_0.001,a3,a3,1,0.10801102379943242
297,vacuous_source_injection,dempster,max_belief,a3,a3,1,nan
297,vacuous_source_injection,dempster,max_plausibility,a3,a3,1,nan
297,vacuous_source_injection,dempster,min_belief_interval_distance,a3,a3,1,nan
297,vacuous_source_injection,pcr6,betp,a3,a3,1,0.3752570097236889
297,vacuous_source_injection,pcr6,dsmp_epsilon_0.001,a3,a3,1,0.1701489968745944
297,vacuous_source_injection,pcr6,max_belief,a3,a3,1,nan
297,vacuous_source_injection,pcr6,max_plausibility,a3,a3,1,nan
297,vacuous_source_injection,pcr6,min_belief_interval_distance,a3,a3,1,nan
297,vacuous_source_injection,pcr6_plus,betp,a3,a3,1,0.23580836397724508
297,vacuous_source_injection,pcr6_plus,dsmp_epsilon_0.001,a3,a3,1,0.2238980657447015
297,vacuous_source_injection,pcr6_plus,max_belief,a3,a3,1,nan
297,vacuous_source_injection,pcr6_plus,max_plausibility,a3,a3,1,nan
297,vacuous_source_injection,pcr6_plus,min_belief_interval_distance,a3,a3,1,nan
297,near_vacuous_source_injection,dempster,betp,a3,a3,1,0.11329363839644647
297,near_vacuous_source_injection,dempster,dsmp_epsilon_0.001,a3,a3,1,0.1081715217749397
297,near_vacuous_source_injection,dempster,max_belief,a3,a3,1,nan
297,near_vacuous_source_injection,dempster,max_plausibility,a3,a3,1,nan
297,near_vacuous_source_injection,dempster,min_belief_interval_distance,a3,a3,1,nan
297,near_vacuous_source_injection,pcr6,betp,a3,a3,1,0.3673337756054908
297,near_vacuous_source_injection,pcr6,dsmp_epsilon_0.001,a3,a3,1,0.1734037363255633
297,near_vacuous_source_injection,pcr6,max_belief,a3,a3,1,nan
297,near_vacuous_source_injection,pcr6,max_plausibility,a3,a3,1,nan
297,near_vacuous_source_injection,pcr6,min_belief_interval_distance,a3,a3,1,nan
297,near_vacuous_source_injection,pcr6_plus,betp,a3,a3,1,0.23634138607904687
297,near_vacuous_source_injection,pcr6_plus,dsmp_epsilon_0.001,a3,a3,1,0.22431895442246244
297,near_vacuous_source_injection,pcr6_plus,max_belief,a3,a3,1,nan
297,near_vacuous_source_injection,pcr6_plus,max_plausibility,a3,a3,1,nan
297,near_vacuous_source_injection,pcr6_plus,min_belief_interval_distance,a3,a3,1,nan
298,independent_clean,dempster,betp,a2,a2,1,1.2179507804900526e-05
298,independent_clean,dempster,dsmp_epsilon_0.001,a2,a2,1,7.852878270643726e-11
298,independent_clean,dempster,max_belief,a2,a2,1,nan
298,independent_clean,dempster,max_plausibility,a2,a2,1,nan
298,independent_clean,dempster,min_belief_interval_distance,a2,a2,1,nan
298,independent_clean,pcr6,betp,a2,a2,1,1.2179507804900526e-05
298,independent_clean,pcr6,dsmp_epsilon_0.001,a2,a2,1,7.852878270643726e-11
298,independent_clean,pcr6,max_belief,a2,a2,1,nan
298,independent_clean,pcr6,max_plausibility,a2,a2,1,nan
298,independent_clean,pcr6,min_belief_interval_distance,a2,a2,1,nan
298,independent_clean,pcr6_plus,betp,a2,a2,1,1.2179507804900526e-05
298,independent_clean,pcr6_plus,dsmp_epsilon_0.001,a2,a2,1,7.852878270643726e-11
298,independent_clean,pcr6_plus,max_belief,a2,a2,1,nan
298,independent_clean,pcr6_plus,max_plausibility,a2,a2,1,nan
298,independent_clean,pcr6_plus,min_belief_interval_distance,a2,a2,1,nan
298,partial_ignorance_conflict,dempster,betp,a2,a2,1,0.04407357214371452
298,partial_ignorance_conflict,dempster,dsmp_epsilon_0.001,a2,a2,1,0.036083391961811685
298,partial_ignorance_conflict,dempster,max_belief,a2,a2,1,nan
298,partial_ignorance_conflict,dempster,max_plausibility,a2,a2,1,nan
298,partial_ignorance_conflict,dempster,min_belief_interval_distance,a2,a2,1,nan
298,partial_ignorance_conflict,pcr6,betp,a2,a2,1,0.23480086944025896
298,partial_ignorance_conflict,pcr6,dsmp_epsilon_0.001,a2,a2,1,0.13489215292551499
298,partial_ignorance_conflict,pcr6,max_belief,a2,a2,1,nan
298,partial_ignorance_conflict,pcr6,max_plausibility,a2,a2,1,nan
298,partial_ignorance_conflict,pcr6,min_belief_interval_distance,a2,a2,1,nan
298,partial_ignorance_conflict,pcr6_plus,betp,a2,a2,1,0.1766977933357815
298,partial_ignorance_conflict,pcr6_plus,dsmp_epsilon_0.001,a2,a2,1,0.1587834496993252
298,partial_ignorance_conflict,pcr6_plus,max_belief,a2,a2,1,nan
298,partial_ignorance_conflict,pcr6_plus,max_plausibility,a2,a2,1,nan
298,partial_ignorance_conflict,pcr6_plus,min_belief_interval_distance,a2,a2,1,nan
298,vacuous_source_injection,dempster,betp,a2,a2,1,0.04407357214371452
298,vacuous_source_injection,dempster,dsmp_epsilon_0.001,a2,a2,1,0.036083391961811685
298,vacuous_source_injection,dempster,max_belief,a2,a2,1,nan
298,vacuous_source_injection,dempster,max_plausibility,a2,a2,1,nan
298,vacuous_source_injection,dempster,min_belief_interval_distance,a2,a2,1,nan
298,vacuous_source_injection,pcr6,betp,a2,a2,1,0.3251816714888438
298,vacuous_source_injection,pcr6,dsmp_epsilon_0.001,a2,a2,1,0.10431456053327133
298,vacuous_source_injection,pcr6,max_belief,a2,a2,1,nan
298,vacuous_source_injection,pcr6,max_plausibility,a2,a2,1,nan
298,vacuous_source_injection,pcr6,min_belief_interval_distance,a2,a2,1,nan
298,vacuous_source_injection,pcr6_plus,betp,a2,a2,1,0.1766977933357815
298,vacuous_source_injection,pcr6_plus,dsmp_epsilon_0.001,a2,a2,1,0.1587834496993252
298,vacuous_source_injection,pcr6_plus,max_belief,a2,a2,1,nan
298,vacuous_source_injection,pcr6_plus,max_plausibility,a2,a2,1,nan
298,vacuous_source_injection,pcr6_plus,min_belief_interval_distance,a2,a2,1,nan
298,near_vacuous_source_injection,dempster,betp,a2,a2,1,0.04434229348277336
298,near_vacuous_source_injection,dempster,dsmp_epsilon_0.001,a2,a2,1,0.03632239712574907
298,near_vacuous_source_injection,dempster,max_belief,a2,a2,1,nan
298,near_vacuous_source_injection,dempster,max_plausibility,a2,a2,1,nan
298,near_vacuous_source_injection,dempster,min_belief_interval_distance,a2,a2,1,nan
298,near_vacuous_source_injection,pcr6,betp,a2,a2,1,0.32052942595474654
298,near_vacuous_source_injection,pcr6,dsmp_epsilon_0.001,a2,a2,1,0.10771865710952769
298,near_vacuous_source_injection,pcr6,max_belief,a2,a2,1,nan
298,near_vacuous_source_injection,pcr6,max_plausibility,a2,a2,1,nan
298,near_vacuous_source_injection,pcr6,min_belief_interval_distance,a2,a2,1,nan
298,near_vacuous_source_injection,pcr6_plus,betp,a2,a2,1,0.17758476367598283
298,near_vacuous_source_injection,pcr6_plus,dsmp_epsilon_0.001,a2,a2,1,0.15941395587506738
298,near_vacuous_source_injection,pcr6_plus,max_belief,a2,a2,1,nan
298,near_vacuous_source_injection,pcr6_plus,max_plausibility,a2,a2,1,nan
298,near_vacuous_source_injection,pcr6_plus,min_belief_interval_distance,a2,a2,1,nan
299,independent_clean,dempster,betp,a1,a1,1,9.455832936651977e-06
299,independent_clean,dempster,dsmp_epsilon_0.001,a1,a1,1,5.976885300274445e-11
299,independent_clean,dempster,max_belief,a1,a1,1,nan
299,independent_clean,dempster,max_plausibility,a1,a1,1,nan
299,independent_clean,dempster,min_belief_interval_distance,a1,a1,1,nan
299,independent_clean,pcr6,betp,a1,a1,1,9.455832936651977e-06
299,independent_clean,pcr6,dsmp_epsilon_0.001,a1,a1,1,5.976885300274445e-11
299,independent_clean,pcr6,max_belief,a1,a1,1,nan
299,independent_clean,pcr6,max_plausibility,a1,a1,1,nan
299,independent_clean,pcr6,min_belief_interval_distance,a1,a1,1,nan
299,independent_clean,pcr6_plus,betp,a1,a1,1,9.455832936651977e-06
299,independent_clean,pcr6_plus,dsmp_epsilon_0.001,a1,a1,1,5.976885300274445e-11
299,independent_clean,pcr6_plus,max_belief,a1,a1,1,nan
299,independent_clean,pcr6_plus,max_plausibility,a1,a1,1,nan
299,independent_clean,pcr6_plus,min_belief_interval_distance,a1,a1,1,nan
299,partial_ignorance_conflict,dempster,betp,a1,a1,1,0.4018285587484976
299,partial_ignorance_conflict,dempster,dsmp_epsilon_0.001,a1,a1,1,0.39646709215651893
299,partial_ignorance_conflict,dempster,max_belief,a1,a1,1,nan
299,partial_ignorance_conflict,dempster,max_plausibility,a1,a1,1,nan
299,partial_ignorance_conflict,dempster,min_belief_interval_distance,a1,a1,1,nan
299,partial_ignorance_conflict,pcr6,betp,a1,a1,1,0.40013449409053814
299,partial_ignorance_conflict,pcr6,dsmp_epsilon_0.001,a1,a1,1,0.3329242029342988
299,partial_ignorance_conflict,pcr6,max_belief,a1,a1,1,nan
299,partial_ignorance_conflict,pcr6,max_plausibility,a1,a1,1,nan
299,partial_ignorance_conflict,pcr6,min_belief_interval_distance,a1,a1,1,nan
299,partial_ignorance_conflict,pcr6_plus,betp,a1,a1,1,0.3704480415544367
299,partial_ignorance_conflict,pcr6_plus,dsmp_epsilon_0.001,a1,a1,1,0.36480444131099576
299,partial_ignorance_conflict,pcr6_plus,max_belief,a1,a1,1,nan
299,partial_ignorance_conflict,pcr6_plus,max_plausibility,a1,a1,1,nan
299,partial_ignorance_conflict,pcr6_plus,min_belief_interval_distance,a1,a1,1,nan
299,vacuous_source_injection,dempster,betp,a1,a1,1,0.4018285587484976
299,vacuous_source_injection,dempster,dsmp_epsilon_0.001,a1,a1,1,0.39646709215651893
299,vacuous_source_injection,dempster,max_belief,a1,a1,1,nan
299,vacuous_source_injection,dempster,max_plausibility,a1,a1,1,nan
299,vacuous_source_injection,dempster,min_belief_interval_distance,a1,a1,1,nan
299,vacuous_source_injection,pcr6,betp,a1,a1,1,0.48440381135470106
299,vacuous_source_injection,pcr6,dsmp_epsilon_0.001,a1,a1,1,0.29079155808671553
299,vacuous_source_injection,pcr6,max_belief,a1,a1,1,nan
299,vacuous_source_injection,pcr6,max_plausibility,a1,a1,1,nan
299,vacuous_source_injection,pcr6,min_belief_interval_distance,a1,a1,1,nan
299,vacuous_source_injection,pcr6_plus,betp,a1,a1,1,0.3704480415544367
299,vacuous_source_injection,pcr6_plus,dsmp_epsilon_0.001,a1,a1,1,0.36480444131099576
299,vacuous_source_injection,pcr6_plus,max_belief,a1,a1,1,nan
299,vacuous_source_injection,pcr6_plus,max_plausibility,a1,a1,1,nan
299,vacuous_source_injection,pcr6_plus,min_belief_interval_distance,a1,a1,1,nan
299,near_vacuous_source_injection,dempster,betp,a1,a1,1,0.4020794634170082
299,near_vacuous_source_injection,dempster,dsmp_epsilon_0.001,a1,a1,1,0.3967160805486649
299,near_vacuous_source_injection,dempster,max_belief,a1,a1,1,nan
299,near_vacuous_source_injection,dempster,max_plausibility,a1,a1,1,nan
299,near_vacuous_source_injection,dempster,min_belief_interval_distance,a1,a1,1,nan
299,near_vacuous_source_injection,pcr6,betp,a1,a1,1,0.47775434040624243
299,near_vacuous_source_injection,pcr6,dsmp_epsilon_0.001,a1,a1,1,0.2940515145698776
299,near_vacuous_source_injection,pcr6,max_belief,a1,a1,1,nan
299,near_vacuous_source_injection,pcr6,max_plausibility,a1,a1,1,nan
299,near_vacuous_source_injection,pcr6,min_belief_interval_distance,a1,a1,1,nan
299,near_vacuous_source_injection,pcr6_plus,betp,a1,a1,1,0.3709046952306745
299,near_vacuous_source_injection,pcr6_plus,dsmp_epsilon_0.001,a1,a1,1,0.36533528695154177
299,near_vacuous_source_injection,pcr6_plus,max_belief,a1,a1,1,nan
299,near_vacuous_source_injection,pcr6_plus,max_plausibility,a1,a1,1,nan
299,near_vacuous_source_injection,pcr6_plus,min_belief_interval_distance,a1,a1,1,nan
300,independent_clean,dempster,betp,a1,a1,1,2.112931728343907e-05
300,independent_clean,dempster,dsmp_epsilon_0.001,a1,a1,1,1.1972549335007673e-10
300,independent_clean,dempster,max_belief,a1,a1,1,nan
300,independent_clean,dempster,max_plausibility,a1,a1,1,nan
300,independent_clean,dempster,min_belief_interval_distance,a1,a1,1,nan
300,independent_clean,pcr6,betp,a1,a1,1,2.112931728343907e-05
300,independent_clean,pcr6,dsmp_epsilon_0.001,a1,a1,1,1.1972549335007673e-10
300,independent_clean,pcr6,max_belief,a1,a1,1,nan
300,independent_clean,pcr6,max_plausibility,a1,a1,1,nan
300,independent_clean,pcr6,min_belief_interval_distance,a1,a1,1,nan
300,independent_clean,pcr6_plus,betp,a1,a1,1,2.112931728343907e-05
300,independent_clean,pcr6_plus,dsmp_epsilon_0.001,a1,a1,1,1.1972549335007673e-10
300,independent_clean,pcr6_plus,max_belief,a1,a1,1,nan
300,independent_clean,pcr6_plus,max_plausibility,a1,a1,1,nan
300,independent_clean,pcr6_plus,min_belief_interval_distance,a1,a1,1,nan
300,partial_ignorance_conflict,dempster,betp,a1,a1,1,0.306647106477563
300,partial_ignorance_conflict,dempster,dsmp_epsilon_0.001,a1,a1,1,0.2984748162764299
300,partial_ignorance_conflict,dempster,max_belief,a1,a1,1,nan
300,partial_ignorance_conflict,dempster,max_plausibility,a1,a1,1,nan
300,partial_ignorance_conflict,dempster,min_belief_interval_distance,a1,a1,1,nan
300,partial_ignorance_conflict,pcr6,betp,a1,a1,1,0.3374531250404427
300,partial_ignorance_conflict,pcr6,dsmp_epsilon_0.001,a1,a1,1,0.23395993631261086
300,partial_ignorance_conflict,pcr6,max_belief,a1,a1,1,nan
300,partial_ignorance_conflict,pcr6,max_plausibility,a1,a1,1,nan
300,partial_ignorance_conflict,pcr6,min_belief_interval_distance,a1,a1,1,nan
300,partial_ignorance_conflict,pcr6_plus,betp,a1,a1,1,0.29458652447442035
300,partial_ignorance_conflict,pcr6_plus,dsmp_epsilon_0.001,a1,a1,1,0.26163730833258325
300,partial_ignorance_conflict,pcr6_plus,max_belief,a1,a1,1,nan
300,partial_ignorance_conflict,pcr6_plus,max_plausibility,a1,a1,1,nan
300,partial_ignorance_conflict,pcr6_plus,min_belief_interval_distance,a1,a1,1,nan
300,vacuous_source_injection,dempster,betp,a1,a1,1,0.306647106477563
300,vacuous_source_injection,dempster,dsmp_epsilon_0.001,a1,a1,1,0.2984748162764299
300,vacuous_source_injection,dempster,max_belief,a1,a1,1,nan
300,vacuous_source_injection,dempster,max_plausibility,a1,a1,1,nan
300,vacuous_source_injection,dempster,min_belief_interval_distance,a1,a1,1,nan
300,vacuous_source_injection,pcr6,betp,a1,a1,1,0.4353825229609785
300,vacuous_source_injection,pcr6,dsmp_epsilon_0.001,a1,a1,1,0.19413947474699028
300,vacuous_source_injection,pcr6,max_belief,a1,a1,1,nan
300,vacuous_source_injection,pcr6,max_plausibility,a1,a1,1,nan
300,vacuous_source_injection,pcr6,min_belief_interval_distance,a1,a1,1,nan
300,vacuous_source_injection,pcr6_plus,betp,a1,a1,1,0.29458652447442035
300,vacuous_source_injection,pcr6_plus,dsmp_epsilon_0.001,a1,a1,1,0.26163730833258325
300,vacuous_source_injection,pcr6_plus,max_belief,a1,a1,1,nan
300,vacuous_source_injection,pcr6_plus,max_plausibility,a1,a1,1,nan
300,vacuous_source_injection,pcr6_plus,min_belief_interval_distance,a1,a1,1,nan
300,near_vacuous_source_injection,dempster,betp,a1,a1,1,0.30685637353019535
300,near_vacuous_source_injection,dempster,dsmp_epsilon_0.001,a1,a1,1,0.2986850945253271
300,near_vacuous_source_injection,dempster,max_belief,a1,a1,1,nan
300,near_vacuous_source_injection,dempster,max_plausibility,a1,a1,1,nan
300,near_vacuous_source_injection,dempster,min_belief_interval_distance,a1,a1,1,nan
300,near_vacuous_source_injection,pcr6,betp,a1,a1,1,0.427629808264644
300,near_vacuous_source_injection,pcr6,dsmp_epsilon_0.001,a1,a1,1,0.19727414580114583
300,near_vacuous_source_injection,pcr6,max_belief,a1,a1,1,nan
300,near_vacuous_source_injection,pcr6,max_plausibility,a1,a1,1,nan
300,near_vacuous_source_injection,pcr6,min_belief_interval_distance,a1,a1,1,nan
300,near_vacuous_source_injection,pcr6_plus,betp,a1,a1,1,0.29511341568255806
300,near_vacuous_source_injection,pcr6_plus,dsmp_epsilon_0.001,a1,a1,1,0.2620602041192412
300,near_vacuous_source_injection,pcr6_plus,max_belief,a1,a1,1,nan
300,near_vacuous_source_injection,pcr6_plus,max_plausibility,a1,a1,1,nan
300,near_vacuous_source_injection,pcr6_plus,min_belief_interval_distance,a1,a1,1,nan
301,independent_clean,dempster,betp,a1,a1,1,1.8843148219078635e-05
301,independent_clean,dempster,dsmp_epsilon_0.001,a1,a1,1,1.2259366090667686e-10
301,independent_clean,dempster,max_belief,a1,a1,1,nan
301,independent_clean,dempster,max_plausibility,a1,a1,1,nan
301,independent_clean,dempster,min_belief_interval_distance,a1,a1,1,nan
301,independent_clean,pcr6,betp,a1,a1,1,1.8843148219078635e-05
301,independent_clean,pcr6,dsmp_epsilon_0.001,a1,a1,1,1.2259366090667686e-10
301,independent_clean,pcr6,max_belief,a1,a1,1,nan
301,independent_clean,pcr6,max_plausibility,a1,a1,1,nan
301,independent_clean,pcr6,min_belief_interval_distance,a1,a1,1,nan
301,independent_clean,pcr6_plus,betp,a1,a1,1,1.8843148219078635e-05
301,independent_clean,pcr6_plus,dsmp_epsilon_0.001,a1,a1,1,1.2259366090667686e-10
301,independent_clean,pcr6_plus,max_belief,a1,a1,1,nan
301,independent_clean,pcr6_plus,max_plausibility,a1,a1,1,nan
301,independent_clean,pcr6_plus,min_belief_interval_distance,a1,a1,1,nan
301,partial_ignorance_conflict,dempster,betp,a1,a1,1,0.0746933922842396
301,partial_ignorance_conflict,dempster,dsmp_epsilon_0.001,a1,a1,1,0.06505363952577424
301,partial_ignorance_conflict,dempster,max_belief,a1,a1,1,nan
301,partial_ignorance_conflict,dempster,max_plausibility,a1,a1,1,nan
301,partial_ignorance_conflict,dempster,min_belief_interval_distance,a1,a1,1,nan
301,partial_ignorance_conflict,pcr6,betp,a1,a1,1,0.26471645779159736
301,partial_ignorance_conflict,pcr6,dsmp_epsilon_0.001,a1,a1,1,0.16845846642219972
301,partial_ignorance_conflict,pcr6,max_belief,a1,a1,1,nan
301,partial_ignorance_conflict,pcr6,max_plausibility,a1,a1,1,nan
301,partial_ignorance_conflict,pcr6,min_belief_interval_distance,a1,a1,1,nan
301,partial_ignorance_conflict,pcr6_plus,betp,a1,a1,1,0.2083986632955938
301,partial_ignorance_conflict,pcr6_plus,dsmp_epsilon_0.001,a1,a1,1,0.19244031299457734
301,partial_ignorance_conflict,pcr6_plus,max_belief,a1,a1,1,nan
301,partial_ignorance_conflict,pcr6_plus,max_plausibility,a1,a1,1,nan
301,partial_ignorance_conflict,pcr6_plus,min_belief_interval_distance,a1,a1,1,nan
301,vacuous_source_injection,dempster,betp,a1,a1,1,0.0746933922842396
301,vacuous_source_injection,dempster,dsmp_epsilon_0.001,a1,a1,1,0.06505363952577424
301,vacuous_source_injection,dempster,max_belief,a1,a1,1,nan
301,vacuous_source_injection,dempster,max_plausibility,a1,a1,1,nan
301,vacuous_source_injection,dempster,min_belief_interval_distance,a1,a1,1,nan
301,vacuous_source_injection,pcr6,betp,a1,a1,1,0.3595611221050976
301,vacuous_source_injection,pcr6,dsmp_epsilon_0.001,a1,a1,1,0.13871243589439466
301,vacuous_source_injection,pcr6,max_belief,a1,a1,1,nan
301,vacuous_source_injection,pcr6,max_plausibility,a1,a1,1,nan
301,vacuous_source_injection,pcr6,min_belief_interval_distance,a1,a1,1,nan
301,vacuous_source_injection,pcr6_plus,betp,a1,a1,1,0.2083986632955938
301,vacuous_source_injection,pcr6_plus,dsmp_epsilon_0.001,a1,a1,1,0.19244031299457734
301,vacuous_source_injection,pcr6_plus,max_belief,a1,a1,1,nan
301,vacuous_source_injection,pcr6_plus,max_plausibility,a1,a1,1,nan
301,vacuous_source_injection,pcr6_plus,min_belief_interval_distance,a1,a1,1,nan
301,near_vacuous_source_injection,dempster,betp,a1,a1,1,0.07492643796198259
301,near_vacuous_source_injection,dempster,dsmp_epsilon_0.001,a1,a1,1,0.06527383308771878
301,near_vacuous_source_injection,dempster,max_belief,a1,a1,1,nan
301,near_vacuous_source_injection,dempster,max_plausibility,a1,a1,1,nan
301,near_vacuous_source_injection,dempster,min_belief_interval_distance,a1,a1,1,nan
301,near_vacuous_source_injection,pcr6,betp,a1,a1,1,0.3534093063378722
301,near_vacuous_source_injection,pcr6,dsmp_epsilon_0.001,a1,a1,1,0.14193630974608692
301,near_vacuous_source_injection,pcr6,max_belief,a1,a1,1,nan
301,near_vacuous_source_injection,pcr6,max_plausibility,a1,a1,1,nan
301,near_vacuous_source_injection,pcr6,min_belief_interval_distance,a1,a1,1,nan
301,near_vacuous_source_injection,pcr6_plus,betp,a1,a1,1,0.20909244509271
301,near_vacuous_source_injection,pcr6_plus,dsmp_epsilon_0.001,a1,a1,1,0.19296172827601926
301,near_vacuous_source_injection,pcr6_plus,max_belief,a1,a1,1,nan
301,near_vacuous_source_injection,pcr6_plus,max_plausibility,a1,a1,1,nan
301,near_vacuous_source_injection,pcr6_plus,min_belief_interval_distance,a1,a1,1,nan
302,independent_clean,dempster,betp,a3,a3,1,3.244871156710021e-05
302,independent_clean,dempster,dsmp_epsilon_0.001,a3,a3,1,2.2238713728936646e-10
302,independent_clean,dempster,max_belief,a3,a3,1,nan
302,independent_clean,dempster,max_plausibility,a3,a3,1,nan
302,independent_clean,dempster,min_belief_interval_distance,a3,a3,1,nan
302,independent_clean,pcr6,betp,a3,a3,1,3.244871156710021e-05
302,independent_clean,pcr6,dsmp_epsilon_0.001,a3,a3,1,2.2238713728936646e-10
302,independent_clean,pcr6,max_belief,a3,a3,1,nan
302,independent_clean,pcr6,max_plausibility,a3,a3,1,nan
302,independent_clean,pcr6,min_belief_interval_distance,a3,a3,1,nan
302,independent_clean,pcr6_plus,betp,a3,a3,1,3.244871156710021e-05
302,independent_clean,pcr6_plus,dsmp_epsilon_0.001,a3,a3,1,2.2238713728936646e-10
302,independent_clean,pcr6_plus,max_belief,a3,a3,1,nan
302,independent_clean,pcr6_plus,max_plausibility,a3,a3,1,nan
302,independent_clean,pcr6_plus,min_belief_interval_distance,a3,a3,1,nan
302,partial_ignorance_conflict,dempster,betp,a3,a3,1,0.15655398334559606
302,partial_ignorance_conflict,dempster,dsmp_epsilon_0.001,a3,a3,1,0.1466185099629854
302,partial_ignorance_conflict,dempster,max_belief,a3,a3,1,nan
302,partial_ignorance_conflict,dempster,max_plausibility,a3,a3,1,nan
302,partial_ignorance_conflict,dempster,min_belief_interval_distance,a3,a3,1,nan
302,partial_ignorance_conflict,pcr6,betp,a3,a3,1,0.3131603552621661
302,partial_ignorance_conflict,pcr6,dsmp_epsilon_0.001,a3,a3,1,0.22135139793320222
302,partial_ignorance_conflict,pcr6,max_belief,a3,a3,1,nan
302,partial_ignorance_conflict,pcr6,max_plausibility,a3,a3,1,nan
302,partial_ignorance_conflict,pcr6,min_belief_interval_distance,a3,a3,1,nan
302,partial_ignorance_conflict,pcr6_plus,betp,a3,a3,1,0.2567343304200869
302,partial_ignorance_conflict,pcr6_plus,dsmp_epsilon_0.001,a3,a3,1,0.2511536295110812
302,partial_ignorance_conflict,pcr6_plus,max_belief,a3,a3,1,nan
302,partial_ignorance_conflict,pcr6_plus,max_plausibility,a3,a3,1,nan
302,partial_ignorance_conflict,pcr6_plus,min_belief_interval_distance,a3,a3,1,nan
302,vacuous_source_injection,dempster,betp,a3,a3,1,0.15655398334559606
302,vacuous_source_injection,dempster,dsmp_epsilon_0.001,a3,a3,1,0.1466185099629854
