item_id,variant,method,prediction,correct,confidence,popularity
184,external_repeat_x3,dst_provenance,external,1,0.7224885426097982,207
184,external_repeat_x3,dsmt_pcr6,external,1,0.8734154998674942,207
184,external_repeat_x3,dsmt_pcr6_provenance,external,1,0.6074329335411153,207
185,balanced,majority,external,1,0.5,473
185,balanced,weighted_pool,external,1,0.5658039125562032,473
185,balanced,dst,external,1,0.7196142665656855,473
185,balanced,dst_provenance,external,1,0.7196142665656855,473
185,balanced,dsmt_pcr6,external,1,0.6348359194880087,473
185,balanced,dsmt_pcr6_provenance,external,1,0.6348359194880087,473
185,memory_repeat_x3,majority,memory,0,0.8,473
185,memory_repeat_x3,weighted_pool,memory,0,0.7542748211600271,473
185,memory_repeat_x3,dst,memory,0,0.9164244439058569,473
185,memory_repeat_x3,dst_provenance,external,1,0.7196142665656855,473
185,memory_repeat_x3,dsmt_pcr6,memory,0,0.6817600858106694,473
185,memory_repeat_x3,dsmt_pcr6_provenance,external,1,0.6428734289880772,473
185,independent_memory_x3,majority,memory,0,0.8,473
185,independent_memory_x3,weighted_pool,memory,0,0.7542748211600271,473
185,independent_memory_x3,dst,memory,0,0.9164244439058569,473
185,independent_memory_x3,dst_provenance,memory,0,0.9164244439058569,473
185,independent_memory_x3,dsmt_pcr6,memory,0,0.6817600858106694,473
185,independent_memory_x3,dsmt_pcr6_provenance,memory,0,0.6817600858106694,473
185,external_repeat_x3,majority,external,1,0.8,473
185,external_repeat_x3,weighted_pool,external,1,0.8390323281461379,473
185,external_repeat_x3,dst,external,1,0.9987247849835068,473
185,external_repeat_x3,dst_provenance,external,1,0.7196142665656855,473
185,external_repeat_x3,dsmt_pcr6,external,1,0.869831693523259,473
185,external_repeat_x3,dsmt_pcr6_provenance,external,1,0.602331424089654,473
186,balanced,majority,external,1,0.5,107
186,balanced,weighted_pool,external,1,0.5753062416088741,107
186,balanced,dst,external,1,0.7309429428648313,107
186,balanced,dst_provenance,external,1,0.7309429428648313,107
186,balanced,dsmt_pcr6,external,1,0.6495533145279938,107
186,balanced,dsmt_pcr6_provenance,external,1,0.6495533145279938,107
186,memory_repeat_x3,majority,memory,0,0.8,107
186,memory_repeat_x3,weighted_pool,memory,0,0.7470159717290613,107
186,memory_repeat_x3,dst,memory,0,0.8921956969248922,107
186,memory_repeat_x3,dst_provenance,external,1,0.7309429428648313,107
186,memory_repeat_x3,dsmt_pcr6,memory,0,0.6654545079937217,107
186,memory_repeat_x3,dsmt_pcr6_provenance,external,1,0.6538808733868011,107
186,independent_memory_x3,majority,memory,0,0.8,107
186,independent_memory_x3,weighted_pool,memory,0,0.7470159717290613,107
186,independent_memory_x3,dst,memory,0,0.8921956969248922,107
186,independent_memory_x3,dst_provenance,memory,0,0.8921956969248922,107
186,independent_memory_x3,dsmt_pcr6,memory,0,0.6654545079937217,107
186,independent_memory_x3,dsmt_pcr6_provenance,memory,0,0.6654545079937217,107
186,external_repeat_x3,majority,external,1,0.8,107
186,external_repeat_x3,weighted_pool,external,1,0.844201606407712,107
186,external_repeat_x3,dst,external,1,0.9986559624577962,107
186,external_repeat_x3,dst_provenance,external,1,0.7309429428648313,107
186,external_repeat_x3,dsmt_pcr6,external,1,0.8778085950616727,107
186,external_repeat_x3,dsmt_pcr6_provenance,external,1,0.6150989970124064,107
187,balanced,majority,external,1,0.5,705
187,balanced,weighted_pool,external,1,0.5669474425552314,705
187,balanced,dst,external,1,0.7350524784928117,705
187,balanced,dst_provenance,external,1,0.7350524784928117,705
187,balanced,dsmt_pcr6,external,1,0.6397164367699525,705
187,balanced,dsmt_pcr6_provenance,external,1,0.6397164367699525,705
187,memory_repeat_x3,majority,memory,0,0.8,705
187,memory_repeat_x3,weighted_pool,memory,0,0.7534108037142068,705
187,memory_repeat_x3,dst,memory,0,0.9153270539923178,705
187,memory_repeat_x3,dst_provenance,external,1,0.7350524784928117,705
187,memory_repeat_x3,dsmt_pcr6,memory,0,0.6792939413698957,705
187,memory_repeat_x3,dsmt_pcr6_provenance,external,1,0.647765958147808,705
187,independent_memory_x3,majority,memory,0,0.8,705
187,independent_memory_x3,weighted_pool,memory,0,0.7534108037142068,705
187,independent_memory_x3,dst,memory,0,0.9153270539923178,705
187,independent_memory_x3,dst_provenance,memory,0,0.9153270539923178,705
187,independent_memory_x3,dsmt_pcr6,memory,0,0.6792939413698957,705
187,independent_memory_x3,dsmt_pcr6_provenance,memory,0,0.6792939413698957,705
187,external_repeat_x3,majority,external,1,0.8,705
187,external_repeat_x3,weighted_pool,external,1,0.8396601856358454,705
187,external_repeat_x3,dst,external,1,0.9991124601377689,705
187,external_repeat_x3,dst_provenance,external,1,0.7350524784928117,705
187,external_repeat_x3,dsmt_pcr6,external,1,0.871907660747226,705
187,external_repeat_x3,dsmt_pcr6_provenance,external,1,0.6091497713594758,705
188,balanced,majority,external,1,0.5,86
188,balanced,weighted_pool,external,1,0.5653190279326524,86
188,balanced,dst,external,1,0.6836785888741312,86
188,balanced,dst_provenance,external,1,0.6836785888741312,86
188,balanced,dsmt_pcr6,external,1,0.6250687599542003,86
188,balanced,dsmt_pcr6_provenance,external,1,0.6250687599542003,86
188,memory_repeat_x3,majority,memory,0,0.8,86
188,memory_repeat_x3,weighted_pool,memory,0,0.7546404088407703,86
188,memory_repeat_x3,dst,memory,0,0.9097489536625313,86
188,memory_repeat_x3,dst_provenance,external,1,0.6836785888741312,86
188,memory_repeat_x3,dsmt_pcr6,memory,0,0.6841776734140271,86
188,memory_repeat_x3,dsmt_pcr6_provenance,external,1,0.6317763410510213,86
188,independent_memory_x3,majority,memory,0,0.8,86
188,independent_memory_x3,weighted_pool,memory,0,0.7546404088407703,86
188,independent_memory_x3,dst,memory,0,0.9097489536625313,86
188,independent_memory_x3,dst_provenance,memory,0,0.9097489536625313,86
188,independent_memory_x3,dsmt_pcr6,memory,0,0.6841776734140271,86
188,independent_memory_x3,dsmt_pcr6_provenance,memory,0,0.6841776734140271,86
188,external_repeat_x3,majority,external,1,0.8,86
188,external_repeat_x3,weighted_pool,external,1,0.8387656188298864,86
188,external_repeat_x3,dst,external,1,0.9967955037270421,86
188,external_repeat_x3,dst_provenance,external,1,0.6836785888741312,86
188,external_repeat_x3,dsmt_pcr6,external,1,0.8656648896847429,86
188,external_repeat_x3,dsmt_pcr6_provenance,external,1,0.5892500793787884,86
189,balanced,majority,external,1,0.5,234
189,balanced,weighted_pool,external,1,0.5703237098369993,234
189,balanced,dst,external,1,0.7254956398460974,234
189,balanced,dst_provenance,external,1,0.7254956398460974,234
189,balanced,dsmt_pcr6,external,1,0.642022539802898,234
189,balanced,dsmt_pcr6_provenance,external,1,0.642022539802898,234
189,memory_repeat_x3,majority,memory,0,0.8,234
189,memory_repeat_x3,weighted_pool,memory,0,0.7508446847526384,234
189,memory_repeat_x3,dst,memory,0,0.9052309745430814,234
189,memory_repeat_x3,dst_provenance,external,1,0.7254956398460973,234
189,memory_repeat_x3,dsmt_pcr6,memory,0,0.6739418620423983,234
189,memory_repeat_x3,dsmt_pcr6_provenance,external,1,0.6483036768201751,234
189,independent_memory_x3,majority,memory,0,0.8,234
189,independent_memory_x3,weighted_pool,memory,0,0.7508446847526384,234
189,independent_memory_x3,dst,memory,0,0.9052309745430814,234
189,independent_memory_x3,dst_provenance,memory,0,0.9052309745430814,234
189,independent_memory_x3,dsmt_pcr6,memory,0,0.6739418620423983,234
189,independent_memory_x3,dsmt_pcr6_provenance,memory,0,0.6739418620423983,234
189,external_repeat_x3,majority,external,1,0.8,234
189,external_repeat_x3,weighted_pool,external,1,0.8415046602726067,234
189,external_repeat_x3,dst,external,1,0.9987015148897344,234
189,external_repeat_x3,dst_provenance,external,1,0.7254956398460972,234
189,external_repeat_x3,dsmt_pcr6,external,1,0.8737132631615709,234
189,external_repeat_x3,dsmt_pcr6_provenance,external,1,0.6085882996841707,234
190,balanced,majority,external,1,0.5,198
190,balanced,weighted_pool,external,1,0.5535911731642166,198
190,balanced,dst,external,1,0.6512931993145148,198
190,balanced,dst_provenance,external,1,0.6512931993145148,198
190,balanced,dsmt_pcr6,external,1,0.602691952319264,198
190,balanced,dsmt_pcr6_provenance,external,1,0.602691952319264,198
190,memory_repeat_x3,majority,memory,0,0.8,198
190,memory_repeat_x3,weighted_pool,memory,0,0.7633443457581973,198
190,memory_repeat_x3,dst,memory,0,0.929481426320808,198
190,memory_repeat_x3,dst_provenance,external,1,0.651293199314515,198
190,memory_repeat_x3,dsmt_pcr6,memory,0,0.7039679160521953,198
190,memory_repeat_x3,dsmt_pcr6_provenance,external,1,0.6129998557445662,198
190,independent_memory_x3,majority,memory,0,0.8,198
190,independent_memory_x3,weighted_pool,memory,0,0.7633443457581973,198
190,independent_memory_x3,dst,memory,0,0.929481426320808,198
190,independent_memory_x3,dst_provenance,memory,0,0.929481426320808,198
190,independent_memory_x3,dsmt_pcr6,memory,0,0.7039679160521953,198
190,independent_memory_x3,dsmt_pcr6_provenance,memory,0,0.7039679160521953,198
190,external_repeat_x3,majority,external,1,0.8,198
190,external_repeat_x3,weighted_pool,external,1,0.832225920934111,198
190,external_repeat_x3,dst,external,1,0.9952946304979193,198
190,external_repeat_x3,dst_provenance,external,1,0.6512931993145148,198
190,external_repeat_x3,dsmt_pcr6,external,1,0.8530878529190237,198
190,external_repeat_x3,dsmt_pcr6_provenance,external,1,0.5679717488090084,198
191,balanced,majority,external,1,0.5,131
191,balanced,weighted_pool,external,1,0.5794883594267266,131
191,balanced,dst,external,1,0.756265696292116,131
191,balanced,dst_provenance,external,1,0.756265696292116,131
191,balanced,dsmt_pcr6,external,1,0.6610215094287459,131
191,balanced,dsmt_pcr6_provenance,external,1,0.6610215094287459,131
191,memory_repeat_x3,majority,memory,0,0.8,131
191,memory_repeat_x3,weighted_pool,memory,0,0.7437632495252181,131
191,memory_repeat_x3,dst,memory,0,0.8818381848900517,131
191,memory_repeat_x3,dst_provenance,external,1,0.7562656962921159,131
191,memory_repeat_x3,dsmt_pcr6,memory,0,0.6570115866963564,131
191,memory_repeat_x3,dsmt_pcr6_provenance,external,1,0.6643790329562287,131
191,independent_memory_x3,majority,memory,0,0.8,131
191,independent_memory_x3,weighted_pool,memory,0,0.7437632495252181,131
191,independent_memory_x3,dst,memory,0,0.8818381848900517,131
191,independent_memory_x3,dst_provenance,memory,0,0.8818381848900517,131
191,independent_memory_x3,dsmt_pcr6,memory,0,0.6570115866963564,131
191,independent_memory_x3,dsmt_pcr6_provenance,memory,0,0.6570115866963564,131
191,external_repeat_x3,majority,external,1,0.8,131
191,external_repeat_x3,weighted_pool,external,1,0.8464425769353376,131
191,external_repeat_x3,dst,external,1,0.9992063492734231,131
191,external_repeat_x3,dst_provenance,external,1,0.756265696292116,131
191,external_repeat_x3,dsmt_pcr6,external,1,0.8828663798248507,131
191,external_repeat_x3,dsmt_pcr6_provenance,external,1,0.628680045547691,131
192,balanced,majority,external,1,0.5,130
192,balanced,weighted_pool,external,1,0.579546728435856,130
192,balanced,dst,external,1,0.7563563217988237,130
192,balanced,dst_provenance,external,1,0.7563563217988237,130
192,balanced,dsmt_pcr6,external,1,0.6611175714499931,130
192,balanced,dsmt_pcr6_provenance,external,1,0.6611175714499931,130
192,memory_repeat_x3,majority,memory,0,0.8,130
192,memory_repeat_x3,weighted_pool,memory,0,0.743717596522922,130
192,memory_repeat_x3,dst,memory,0,0.8816698820407954,130
192,memory_repeat_x3,dst_provenance,external,1,0.756356321798824,130
192,memory_repeat_x3,dsmt_pcr6,memory,0,0.6569085419526035,130
192,memory_repeat_x3,dsmt_pcr6_provenance,external,1,0.6644532057169439,130
192,independent_memory_x3,majority,memory,0,0.8,130
192,independent_memory_x3,weighted_pool,memory,0,0.743717596522922,130
192,independent_memory_x3,dst,memory,0,0.8816698820407954,130
192,independent_memory_x3,dst_provenance,memory,0,0.8816698820407954,130
192,independent_memory_x3,dsmt_pcr6,memory,0,0.6569085419526035,130
192,independent_memory_x3,dsmt_pcr6_provenance,memory,0,0.6569085419526035,130
192,external_repeat_x3,majority,external,1,0.8,130
192,external_repeat_x3,weighted_pool,external,1,0.8464737084412116,130
192,external_repeat_x3,dst,external,1,0.9992067391185611,130
192,external_repeat_x3,dst_provenance,external,1,0.7563563217988238,130
192,external_repeat_x3,dsmt_pcr6,external,1,0.8829153714022074,130
192,external_repeat_x3,dsmt_pcr6_provenance,external,1,0.6287683362182586,130
193,balanced,majority,external,1,0.5,107
193,balanced,weighted_pool,external,1,0.5702884970047472,107
193,balanced,dst,external,1,0.7084010623320435,107
193,balanced,dst_provenance,external,1,0.7084010623320435,107
193,balanced,dsmt_pcr6,external,1,0.6376415771055762,107
193,balanced,dsmt_pcr6_provenance,external,1,0.6376415771055762,107
193,memory_repeat_x3,majority,memory,0,0.8,107
193,memory_repeat_x3,weighted_pool,memory,0,0.7508715653160009,107
193,memory_repeat_x3,dst,memory,0,0.9024852602142754,107
193,memory_repeat_x3,dst_provenance,external,1,0.7084010623320435,107
193,memory_repeat_x3,dsmt_pcr6,memory,0,0.6749027323438596,107
193,memory_repeat_x3,dsmt_pcr6_provenance,external,1,0.6432820302923046,107
193,independent_memory_x3,majority,memory,0,0.8,107
193,independent_memory_x3,weighted_pool,memory,0,0.7508715653160009,107
193,independent_memory_x3,dst,memory,0,0.9024852602142754,107
193,independent_memory_x3,dst_provenance,memory,0,0.9024852602142754,107
193,independent_memory_x3,dsmt_pcr6,memory,0,0.6749027323438596,107
193,independent_memory_x3,dsmt_pcr6_provenance,memory,0,0.6749027323438596,107
193,external_repeat_x3,majority,external,1,0.8,107
193,external_repeat_x3,weighted_pool,external,1,0.8414854944224912,107
193,external_repeat_x3,dst,external,1,0.9979761476708411,107
193,external_repeat_x3,dst_provenance,external,1,0.7084010623320436,107
193,external_repeat_x3,dsmt_pcr6,external,1,0.8720407221181388,107
193,external_repeat_x3,dsmt_pcr6_provenance,external,1,0.6023213139053523,107
194,balanced,majority,external,1,0.5,120
194,balanced,weighted_pool,external,1,0.5757534530861577,120
194,balanced,dst,external,1,0.7357424098499605,120
194,balanced,dst_provenance,external,1,0.7357424098499605,120
194,balanced,dsmt_pcr6,external,1,0.6513177859266442,120
194,balanced,dsmt_pcr6_provenance,external,1,0.6513177859266442,120
194,memory_repeat_x3,majority,memory,0,0.8,120
194,memory_repeat_x3,weighted_pool,memory,0,0.746669859246039,120
194,memory_repeat_x3,dst,memory,0,0.8914358625995226,120
194,memory_repeat_x3,dst_provenance,external,1,0.7357424098499605,120
194,memory_repeat_x3,dsmt_pcr6,memory,0,0.6644313522490056,120
194,memory_repeat_x3,dsmt_pcr6_provenance,external,1,0.6556181130541119,120
194,independent_memory_x3,majority,memory,0,0.8,120
194,independent_memory_x3,weighted_pool,memory,0,0.746669859246039,120
194,independent_memory_x3,dst,memory,0,0.8914358625995226,120
194,independent_memory_x3,dst_provenance,memory,0,0.8914358625995226,120
194,independent_memory_x3,dsmt_pcr6,memory,0,0.6644313522490056,120
194,independent_memory_x3,dsmt_pcr6_provenance,memory,0,0.6644313522490056,120
194,external_repeat_x3,majority,external,1,0.8,120
194,external_repeat_x3,weighted_pool,external,1,0.8444422273533164,120
194,external_repeat_x3,dst,external,1,0.9987960575013963,120
194,external_repeat_x3,dst_provenance,external,1,0.7357424098499605,120
194,external_repeat_x3,dsmt_pcr6,external,1,0.878549633259982,120
194,external_repeat_x3,dsmt_pcr6_provenance,external,1,0.6173197832272719,120
195,balanced,majority,external,1,0.5,54
195,balanced,weighted_pool,external,1,0.5747430407555161,54
195,balanced,dst,external,1,0.713511915520205,54
195,balanced,dst_provenance,external,1,0.713511915520205,54
195,balanced,dsmt_pcr6,external,1,0.6441915071231799,54
195,balanced,dsmt_pcr6_provenance,external,1,0.6441915071231799,54
195,memory_repeat_x3,majority,memory,0,0.8,54
195,memory_repeat_x3,weighted_pool,memory,0,0.7474512718398392,54
195,memory_repeat_x3,dst,memory,0,0.8911900725283838,54
195,memory_repeat_x3,dst_provenance,external,1,0.7135119155202049,54
195,memory_repeat_x3,dsmt_pcr6,memory,0,0.6675250036348608,54
195,memory_repeat_x3,dsmt_pcr6_provenance,external,1,0.648110128839378,54
195,independent_memory_x3,majority,memory,0,0.8,54
195,independent_memory_x3,weighted_pool,memory,0,0.7474512718398392,54
195,independent_memory_x3,dst,memory,0,0.8911900725283838,54
195,independent_memory_x3,dst_provenance,memory,0,0.8911900725283838,54
195,independent_memory_x3,dsmt_pcr6,memory,0,0.6675250036348608,54
195,independent_memory_x3,dsmt_pcr6_provenance,memory,0,0.6675250036348608,54
195,external_repeat_x3,majority,external,1,0.8,54
195,external_repeat_x3,weighted_pool,external,1,0.8438982405082462,54
195,external_repeat_x3,dst,external,1,0.9979290901398379,54
195,external_repeat_x3,dst_provenance,external,1,0.713511915520205,54
195,external_repeat_x3,dsmt_pcr6,external,1,0.8756824316751214,54
195,external_repeat_x3,dsmt_pcr6_provenance,external,1,0.608146281566328,54
196,balanced,majority,external,1,0.5,558
196,balanced,weighted_pool,external,1,0.5539384021091648,558
196,balanced,dst,external,1,0.6683381512912119,558
196,balanced,dst_provenance,external,1,0.6683381512912119,558
196,balanced,dsmt_pcr6,external,1,0.6076486098829501,558
196,balanced,dsmt_pcr6_provenance,external,1,0.6076486098829501,558
196,memory_repeat_x3,majority,memory,0,0.8,558
196,memory_repeat_x3,weighted_pool,memory,0,0.7630904094457338,558
196,memory_repeat_x3,dst,memory,0,0.9347931246126596,558
196,memory_repeat_x3,dst_provenance,external,1,0.6683381512912118,558
196,memory_repeat_x3,dsmt_pcr6,memory,0,0.7030004302967644,558
196,memory_repeat_x3,dsmt_pcr6_provenance,external,1,0.6188164165606982,558
196,independent_memory_x3,majority,memory,0,0.8,558
196,independent_memory_x3,weighted_pool,memory,0,0.7630904094457338,558
196,independent_memory_x3,dst,memory,0,0.9347931246126596,558
196,independent_memory_x3,dst_provenance,memory,0,0.9347931246126596,558
196,independent_memory_x3,dsmt_pcr6,memory,0,0.7030004302967644,558
196,independent_memory_x3,dsmt_pcr6_provenance,memory,0,0.7030004302967644,558
196,external_repeat_x3,majority,external,1,0.8,558
196,external_repeat_x3,weighted_pool,external,1,0.8324220265815273,558
196,external_repeat_x3,dst,external,1,0.9970042922399192,558
196,external_repeat_x3,dst_provenance,external,1,0.668338151291212,558
196,external_repeat_x3,dsmt_pcr6,external,1,0.8557317266363422,558
196,external_repeat_x3,dsmt_pcr6_provenance,external,1,0.5736872492509206,558
197,balanced,majority,external,1,0.5,618
197,balanced,weighted_pool,external,1,0.5652828854731149,618
197,balanced,dst,external,1,0.7231953889472652,618
197,balanced,dst_provenance,external,1,0.7231953889472652,618
197,balanced,dsmt_pcr6,external,1,0.6349389915870838,618
197,balanced,dsmt_pcr6_provenance,external,1,0.6349389915870838,618
197,memory_repeat_x3,majority,memory,0,0.8,618
197,memory_repeat_x3,weighted_pool,memory,0,0.7546676406269979,618
197,memory_repeat_x3,dst,memory,0,0.918292208919696,618
197,memory_repeat_x3,dst_provenance,external,1,0.7231953889472652,618
197,memory_repeat_x3,dsmt_pcr6,memory,0,0.6825269660464646,618
197,memory_repeat_x3,dsmt_pcr6_provenance,external,1,0.6433257472222067,618
197,independent_memory_x3,majority,memory,0,0.8,618
197,independent_memory_x3,weighted_pool,memory,0,0.7546676406269979,618
197,independent_memory_x3,dst,memory,0,0.918292208919696,618
197,independent_memory_x3,dst_provenance,memory,0,0.918292208919696,618
197,independent_memory_x3,dsmt_pcr6,memory,0,0.6825269660464646,618
197,independent_memory_x3,dsmt_pcr6_provenance,memory,0,0.6825269660464646,618
197,external_repeat_x3,majority,external,1,0.8,618
197,external_repeat_x3,weighted_pool,external,1,0.8387457272529976,618
197,external_repeat_x3,dst,external,1,0.9988633393561298,618
197,external_repeat_x3,dst_provenance,external,1,0.7231953889472652,618
197,external_repeat_x3,dsmt_pcr6,external,1,0.8697270205414028,618
197,external_repeat_x3,dsmt_pcr6_provenance,external,1,0.6031838217788111,618
198,balanced,majority,external,1,0.5,488
198,balanced,weighted_pool,external,1,0.559944898144958,488
198,balanced,dst,external,1,0.6924533770152437,488
198,balanced,dst_provenance,external,1,0.6924533770152437,488
198,balanced,dsmt_pcr6,external,1,0.6210011591671192,488
198,balanced,dsmt_pcr6_provenance,external,1,0.6210011591671192,488
198,memory_repeat_x3,majority,memory,0,0.8,488
198,memory_repeat_x3,weighted_pool,memory,0,0.7586616363920797,488
198,memory_repeat_x3,dst,memory,0,0.9262583907237744,488
198,memory_repeat_x3,dst_provenance,external,1,0.6924533770152437,488
198,memory_repeat_x3,dsmt_pcr6,memory,0,0.6924601606544726,488
198,memory_repeat_x3,dsmt_pcr6_provenance,external,1,0.6305671380608631,488
198,independent_memory_x3,majority,memory,0,0.8,488
198,independent_memory_x3,weighted_pool,memory,0,0.7586616363920797,488
198,independent_memory_x3,dst,memory,0,0.9262583907237744,488
198,independent_memory_x3,dst_provenance,memory,0,0.9262583907237744,488
198,independent_memory_x3,dsmt_pcr6,memory,0,0.6924601606544726,488
198,independent_memory_x3,dsmt_pcr6_provenance,memory,0,0.6924601606544726,488
198,external_repeat_x3,majority,external,1,0.8,488
198,external_repeat_x3,weighted_pool,external,1,0.8357902064747165,488
198,external_repeat_x3,dst,external,1,0.9979493061351992,488
198,external_repeat_x3,dst_provenance,external,1,0.6924533770152437,488
198,external_repeat_x3,dsmt_pcr6,external,1,0.8628857659365922,488
198,external_repeat_x3,dsmt_pcr6_provenance,external,1,0.5873204634974448,488
199,balanced,majority,external,1,0.5,1221
199,balanced,weighted_pool,external,1,0.5529930371010986,1221
199,balanced,dst,external,1,0.6776077073384221,1221
199,balanced,dst_provenance,external,1,0.6776077073384221,1221
199,balanced,dsmt_pcr6,external,1,0.6086314219317072,1221
199,balanced,dsmt_pcr6_provenance,external,1,0.6086314219317072,1221
199,memory_repeat_x3,majority,memory,0,0.8,1221
199,memory_repeat_x3,weighted_pool,memory,0,0.7637812461344754,1221
199,memory_repeat_x3,dst,memory,0,0.9398104338668789,1221
199,memory_repeat_x3,dst_provenance,external,1,0.6776077073384221,1221
199,memory_repeat_x3,dsmt_pcr6,memory,0,0.7044523333593091,1221
199,memory_repeat_x3,dsmt_pcr6_provenance,external,1,0.6206899023846879,1221
199,independent_memory_x3,majority,memory,0,0.8,1221
199,independent_memory_x3,weighted_pool,memory,0,0.7637812461344754,1221
199,independent_memory_x3,dst,memory,0,0.9398104338668789,1221
199,independent_memory_x3,dst_provenance,memory,0,0.9398104338668789,1221
199,independent_memory_x3,dsmt_pcr6,memory,0,0.7044523333593091,1221
199,independent_memory_x3,dsmt_pcr6_provenance,memory,0,0.7044523333593091,1221
199,external_repeat_x3,majority,external,1,0.8,1221
199,external_repeat_x3,weighted_pool,external,1,0.8318877493250403,1221
199,external_repeat_x3,dst,external,1,0.9977724635049426,1221
199,external_repeat_x3,dst_provenance,external,1,0.677607707338422,1221
199,external_repeat_x3,dsmt_pcr6,external,1,0.856102415085163,1221
199,external_repeat_x3,dsmt_pcr6_provenance,external,1,0.5758758574204564,1221
200,balanced,majority,external,1,0.5,33
200,balanced,weighted_pool,external,1,0.5703172597301017,33
200,balanced,dst,external,1,0.6865707584122629,33
200,balanced,dst_provenance,external,1,0.6865707584122629,33
200,balanced,dsmt_pcr6,external,1,0.6313298597352378,33
200,balanced,dsmt_pcr6_provenance,external,1,0.6313298597352378,33
200,memory_repeat_x3,majority,memory,0,0.8,33
200,memory_repeat_x3,weighted_pool,memory,0,0.7508496087826556,33
200,memory_repeat_x3,dst,memory,0,0.8969094077859467,33
200,memory_repeat_x3,dst_provenance,external,1,0.686570758412263,33
200,memory_repeat_x3,dsmt_pcr6,memory,0,0.6763448186161897,33
200,memory_repeat_x3,dsmt_pcr6_provenance,external,1,0.6359588746226578,33
200,independent_memory_x3,majority,memory,0,0.8,33
200,independent_memory_x3,weighted_pool,memory,0,0.7508496087826556,33
200,independent_memory_x3,dst,memory,0,0.8969094077859467,33
200,independent_memory_x3,dst_provenance,memory,0,0.8969094077859467,33
200,independent_memory_x3,dsmt_pcr6,memory,0,0.6763448186161897,33
200,independent_memory_x3,dsmt_pcr6_provenance,memory,0,0.6763448186161897,33
200,external_repeat_x3,majority,external,1,0.8,33
200,external_repeat_x3,weighted_pool,external,1,0.8415011496817424,33
200,external_repeat_x3,dst,external,1,0.996438159867756,33
200,external_repeat_x3,dst_provenance,external,1,0.686570758412263,33
200,external_repeat_x3,dsmt_pcr6,external,1,0.8693734114526155,33
200,external_repeat_x3,dsmt_pcr6_provenance,external,1,0.5947258232385066,33
201,balanced,majority,external,1,0.5,74
201,balanced,weighted_pool,external,1,0.5722781124441595,74
201,balanced,dst,external,1,0.7094776697372,74
201,balanced,dst_provenance,external,1,0.7094776697372,74
201,balanced,dsmt_pcr6,external,1,0.6402470233557475,74
201,balanced,dsmt_pcr6_provenance,external,1,0.6402470233557475,74
201,memory_repeat_x3,majority,memory,0,0.8,74
201,memory_repeat_x3,weighted_pool,memory,0,0.749348844106414,74
201,memory_repeat_x3,dst,memory,0,0.8972479955515038,74
201,memory_repeat_x3,dst_provenance,external,1,0.7094776697372,74
201,memory_repeat_x3,dsmt_pcr6,memory,0,0.6716776180914499,74
201,memory_repeat_x3,dsmt_pcr6_provenance,external,1,0.6450646555794652,74
201,independent_memory_x3,majority,memory,0,0.8,74
201,independent_memory_x3,weighted_pool,memory,0,0.749348844106414,74
201,independent_memory_x3,dst,memory,0,0.8972479955515038,74
201,independent_memory_x3,dst_provenance,memory,0,0.8972479955515038,74
201,independent_memory_x3,dsmt_pcr6,memory,0,0.6716776180914499,74
201,independent_memory_x3,dsmt_pcr6_provenance,memory,0,0.6716776180914499,74
201,external_repeat_x3,majority,external,1,0.8,74
201,external_repeat_x3,weighted_pool,external,1,0.8425660771146618,74
201,external_repeat_x3,dst,external,1,0.997888073499256,74
201,external_repeat_x3,dst_provenance,external,1,0.7094776697372001,74
201,external_repeat_x3,dsmt_pcr6,external,1,0.8735446203536348,74
201,external_repeat_x3,dsmt_pcr6_provenance,external,1,0.6044922233460986,74
202,balanced,majority,external,1,0.5,42978
202,balanced,weighted_pool,external,1,0.535483870967742,42978
202,balanced,dst,external,1,0.6366799204771372,42978
202,balanced,dst_provenance,external,1,0.6366799204771372,42978
202,balanced,dsmt_pcr6,external,1,0.5762051612903226,42978
202,balanced,dsmt_pcr6_provenance,external,1,0.5762051612903226,42978
202,memory_repeat_x3,majority,memory,0,0.8,42978
202,memory_repeat_x3,weighted_pool,memory,0,0.7762803234501348,42978
202,memory_repeat_x3,dst,memory,0,0.967880927638208,42978
202,memory_repeat_x3,dst_provenance,external,1,0.6366799204771372,42978
202,memory_repeat_x3,dsmt_pcr6,memory,0,0.7347191863282324,42978
202,memory_repeat_x3,dsmt_pcr6_provenance,external,1,0.5942242149209201,42978
202,independent_memory_x3,majority,memory,0,0.8,42978
202,independent_memory_x3,weighted_pool,memory,0,0.7762803234501348,42978
202,independent_memory_x3,dst,memory,0,0.967880927638208,42978
202,independent_memory_x3,dst_provenance,memory,0,0.967880927638208,42978
202,independent_memory_x3,dsmt_pcr6,memory,0,0.7347191863282324,42978
202,independent_memory_x3,dsmt_pcr6_provenance,memory,0,0.7347191863282324,42978
202,external_repeat_x3,majority,external,1,0.8,42978
202,external_repeat_x3,weighted_pool,external,1,0.8217821782178217,42978
202,external_repeat_x3,dst,external,1,0.9974402097604725,42978
202,external_repeat_x3,dst_provenance,external,1,0.6366799204771372,42978
202,external_repeat_x3,dsmt_pcr6,external,1,0.8380102408056069,42978
202,external_repeat_x3,dsmt_pcr6_provenance,external,1,0.5464839254796412,42978
203,balanced,majority,external,1,0.5,233
203,balanced,weighted_pool,external,1,0.5634809849050383,233
203,balanced,dst,external,1,0.6940691656823972,233
